   -1.4500    0.0000    0.0000    0.0000
   -1.3500    0.0000    0.0000    0.0000
   -1.2500    0.0000    0.0000    0.0000
   -1.1500    0.0000    0.0000    0.0001
   -1.0500    0.0000    0.0001    0.0004
   -0.9500    0.0003    0.0005    0.0022
   -0.8500    0.0012    0.0024    0.0108
   -0.7500    0.0053    0.0105    0.0492
   -0.6500    0.0210    0.0421    0.2063
   -0.5500    0.0738    0.1512    0.7867
   -0.4500    0.2284    0.4799    2.7162
   -0.3500    0.6102    1.3242    8.4657
   -0.2500    1.3721    3.0999   23.8371
   -0.1500    2.5028    5.9284   61.2138
   -0.0500    3.5025    8.6714    0.0000
    0.0500    3.4884    8.6310    0.0000
    0.1500    2.4756    5.8577   59.8454
    0.2500    1.3495    3.0455   23.2572
    0.3500    0.5972    1.2947    8.2382
    0.4500    0.2226    0.4673    2.6357
    0.5500    0.0717    0.1467    0.7611
    0.6500    0.0203    0.0407    0.1990
    0.7500    0.0051    0.0101    0.0474
    0.8500    0.0012    0.0023    0.0103
    0.9500    0.0002    0.0005    0.0021
    1.0500    0.0000    0.0001    0.0004
    1.1500    0.0000    0.0000    0.0001
    1.2500    0.0000    0.0000    0.0000
    1.3500    0.0000    0.0000    0.0000
    1.4500    0.0000    0.0000    0.0000
