   7.77112   7.55158   7.51865   7.44450   7.35987   7.22231   6.88539   6.55505
   7.76974   7.55050   7.51777   7.44359   7.35869   7.22007   6.88425   6.55378
   7.76852   7.54962   7.51661   7.44236   7.35769   7.21898   6.88203   6.55233
   7.76714   7.54857   7.51536   7.44147   7.35687   7.21770   6.88019   6.55104
   7.76569   7.54735   7.51440   7.44049   7.35573   7.21662   6.87911   6.55053
   7.76431   7.54620   7.51351   7.43951   7.35472   7.21557   6.87759   6.54977
   7.76293   7.54511   7.51248   7.43847   7.35382   7.21474   6.86943   6.54881
   7.76220   7.54473   7.51227   7.43844   7.35374   7.21466   6.86903   6.54900
   7.76331   7.54577   7.51341   7.43993   7.35529   7.21630   6.87052   6.55094
   7.76413   7.54695   7.51475   7.44125   7.35662   7.21770   6.87089   6.55237
   7.76575   7.54855   7.51677   7.44309   7.35874   7.21978   6.87250   6.55451
   7.76638   7.54943   7.51765   7.44391   7.36007   7.22108   6.87332   6.55633
   7.76742   7.55081   7.51893   7.44538   7.36189   7.22302   6.87396   6.55829
   7.76799   7.55160   7.52002   7.44636   7.36314   7.22435   6.87521   6.56024
   7.76848   7.55225   7.52083   7.44754   7.36465   7.22573   6.87675   6.56270
   7.82160   7.60480   7.57301   7.49970   7.41627   7.27671   6.92502   6.60948
   7.83137   7.61473   7.58321   7.50985   7.42665   7.28715   6.93723   6.61921
   7.83302   7.61677   7.58539   7.51235   7.42902   7.28961   6.93974   6.62197
   7.82972   7.61404   7.58288   7.50997   7.42708   7.28777   6.93763   6.62076
   7.82284   7.60793   7.57695   7.50413   7.42144   7.28267   6.93224   6.61634
   7.81785   7.60332   7.57265   7.49992   7.41744   7.27884   6.92874   6.61329
   7.81104   7.59668   7.56596   7.49359   7.41192   7.27321   6.92331   6.60863
   7.80597   7.59195   7.56114   7.48929   7.40826   7.26948   6.92001   6.60570
   7.80494   7.59069   7.55961   7.48943   7.40724   7.26880   6.91885   6.60521
   7.80631   7.59239   7.56150   7.49135   7.40934   7.27076   6.92035   6.60750
   7.81394   7.59982   7.56907   7.49882   7.41687   7.27833   6.92755   6.61455
   7.82153   7.60753   7.57689   7.50657   7.42471   7.28597   6.93574   6.62142
   7.83168   7.61729   7.58568   7.51646   7.43474   7.29590   6.94514   6.63019
   7.83912   7.62446   7.59306   7.52510   7.44217   7.30321   6.95204   6.63641
   7.84726   7.63231   7.60115   7.53320   7.45040   7.31108   6.95952   6.64375
   7.85253   7.63771   7.60657   7.53865   7.45588   7.31632   6.96466   6.64876
   7.86492   7.64965   7.61867   7.55049   7.46804   7.32796   6.97529   6.65939
   7.86840   7.65302   7.62205   7.55387   7.47126   7.33114   6.97800   6.66249
   7.86789   7.65259   7.62192   7.55365   7.47112   7.33069   6.97647   6.66171
   7.86600   7.65104   7.62046   7.55153   7.46951   7.32893   6.97501   6.66007
   7.85518   7.64048   7.61020   7.54102   7.45915   7.31865   6.96555   6.65051
   7.84652   7.63195   7.60181   7.53264   7.45066   7.31018   6.95686   6.64293
   7.83579   7.62120   7.59141   7.52207   7.44032   7.29973   6.94611   6.63345
   7.82920   7.61467   7.58511   7.51544   7.43369   7.29318   6.93941   6.62736
   7.82500   7.61054   7.58119   7.51146   7.42959   7.28893   6.93531   6.62354
   7.82095   7.60643   7.57727   7.50697   7.42555   7.28451   6.93128   6.61981
   7.81153   7.59682   7.56758   7.49744   7.41633   7.27505   6.92179   6.61161
   7.80918   7.59417   7.56481   7.49496   7.41358   7.27236   6.91850   6.60938
   7.81065   7.59487   7.56453   7.49562   7.41428   7.27297   6.91880   6.60990
   7.81061   7.59522   7.56424   7.49466   7.41405   7.27263   6.91802   6.60962
   7.82087   7.60531   7.57430   7.50425   7.42326   7.28185   6.92615   6.61804
   7.81938   7.60387   7.57270   7.50223   7.42130   7.28000   6.92391   6.61604
   7.82233   7.60618   7.57504   7.50474   7.42363   7.28219   6.92553   6.61792
   7.82238   7.60544   7.57436   7.50408   7.42311   7.28141   6.92446   6.61713
   7.82501   7.60764   7.57675   7.50635   7.42535   7.28321   6.92565   6.61929
   7.82664   7.60873   7.57813   7.50744   7.42642   7.28417   6.92619   6.62005
   7.82749   7.60997   7.57877   7.50778   7.42665   7.28416   6.92548   6.62028
   7.82464   7.60687   7.57559   7.50464   7.42355   7.28105   6.92185   6.61741
   7.82121   7.60324   7.57188   7.50091   7.41994   7.27719   6.91795   6.61374
   7.81288   7.59472   7.56349   7.49243   7.41152   7.26915   6.90961   6.60558
   7.80215   7.58411   7.55311   7.48191   7.40094   7.25877   6.89899   6.59602
   7.79433   7.57612   7.54516   7.47404   7.39339   7.25115   6.89156   6.58884
   7.78381   7.56542   7.53456   7.46311   7.38271   7.24091   6.88081   6.57910
   7.77620   7.55738   7.52654   7.45513   7.37467   7.23313   6.87267   6.57167
   7.76870   7.54872   7.51784   7.44707   7.36612   7.22399   6.86433   6.56386
   7.76422   7.54411   7.51335   7.44240   7.36178   7.21953   6.85941   6.55984
   7.76278   7.54253   7.51147   7.44048   7.35993   7.21816   6.85714   6.55810
   7.75477   7.53435   7.50346   7.43250   7.35210   7.21038   6.84902   6.55098
   7.75665   7.53592   7.50517   7.43423   7.35352   7.21178   6.84986   6.55215
   7.75732   7.53633   7.50703   7.43472   7.35397   7.21216   6.84916   6.55261
   7.75436   7.53324   7.50436   7.43171   7.35093   7.20943   6.84589   6.54977
   7.75842   7.53735   7.50838   7.43571   7.35494   7.21330   6.85005   6.55324
