      1       0.0000000         0.0499665        80    80
      2       0.0000013         2.9508712        81    81
      3       0.0000027         3.3178924        82    82
      4       0.0000040         3.2297756        82    82
      5       0.0000053         3.2232933        88    87
      6       0.0000067         3.2856140        90    89
      7       0.0000080         3.4367627        93    92
      8       0.0000093         3.3468836        93    92
      9       0.0000107         3.7401680        98    97
     10       0.0000120         5.1704855        98    98
     11       0.0000133         5.0984730        98    98
     12       0.0000147         4.9847247        98    98
     13       0.0000160         4.8759233        98    98
     14       0.0000173         4.7718599        98    98
     15       0.0000187         4.6723051        98    98
     16       0.0000200         4.5770326        98    98
     17       0.0000213         5.2627399        80    82
     18       0.0000227         5.1949683        80    82
     19       0.0000240         5.0863975        80    82
     20       0.0000253         4.9842630        80    82
     21       0.0000267         4.8879687        80    82
     22       0.0000280         4.7969779        80    82
     23       0.0000293         4.7108219        80    82
     24       0.0000307         4.6290852        80    82
     25       0.0000320         4.5514001        80    82
     26       0.0000333         4.4774391        80    82
     27       0.0000347         4.4069101        80    82
     28       0.0000360         4.3395517        80    82
     29       0.0000373         4.2751293        80    82
     30       0.0000387         4.2134318        80    82
     31       0.0000400         4.1542686        80    82
     32       0.0000413         4.1002616        81    83
     33       0.0000427         4.0529605        81    83
     34       0.0000440         4.0547419        86    80
     35       0.0000453         4.2284404        86    80
     36       0.0000467         4.1326164        86    80
     37       0.0000480         4.0439050        86    80
     38       0.0000493         3.9615187        86    80
     39       0.0000507         4.0812739        98    91
     40       0.0000520         5.6135995        97    94
     41       0.0000533         6.6565118        95    96
     42       0.0000547         6.5940690        95    96
     43       0.0000560         6.4951690        95    96
     44       0.0000573         6.4013819        95    96
     45       0.0000587         6.3122893        95    96
     46       0.0000600         6.2274983        95    96
     47       0.0000613         6.1466670        95    96
     48       0.0000627         6.0694886        95    96
     49       0.0000640         5.9956889        95    96
     50       0.0000653         5.9250215        95    96
     51       0.0000667         5.8572644        95    96
     52       0.0000680         5.7922170        95    96
     53       0.0000693         5.7296975        95    96
     54       0.0000707         5.6695407        95    96
     55       0.0000720         5.6115960        95    96
     56       0.0000733         5.5557260        95    96
     57       0.0000747         5.5018049        95    96
     58       0.0000760         5.4528927        95    95
     59       0.0000773         5.4059898        95    95
     60       0.0000787         5.3605784        95    95
     61       0.0000800         5.3165777        95    95
     62       0.0000813         5.2739127        95    95
     63       0.0000827         5.2325134        95    95
     64       0.0000840         5.1923151        95    95
     65       0.0000853         5.1532571        95    95
     66       0.0000867         5.1152829        95    95
     67       0.0000880         5.0783395        95    95
     68       0.0000893         5.0423775        95    95
     69       0.0000907         5.0073505        95    95
     70       0.0000920         5.0725901        97    88
     71       0.0000933         5.9263684        94    90
     72       0.0000947         6.5226803        92    92
     73       0.0000960         6.5011248        92    92
     74       0.0000973         6.4188018        92    92
     75       0.0000987         6.3419906        92    92
     76       0.0001000         6.2701211        92    92
     77       0.0001013         6.2027392        92    92
     78       0.0001027         6.1394322        92    92
     79       0.0001040         6.0798355        92    92
     80       0.0001053         6.0236243        92    92
     81       0.0001067         5.9705084        92    92
     82       0.0001080         5.9202286        92    92
     83       0.0001093         5.8725524        92    92
     84       0.0001107         5.8272708        92    92
     85       0.0001120         5.7841957        92    92
     86       0.0001133         5.8150098        65    74
     87       0.0001147         5.7518675        65    74
     88       0.0001160         5.6665924        92    92
     89       0.0001173         5.6308001        92    92
     90       0.0001187         5.7617687        75    65
     91       0.0001200         5.6950135        76    64
     92       0.0001213         5.6070677        76    64
     93       0.0001227         5.5270248        75    65
     94       0.0001240         5.4981244        92    93
     95       0.0001253         5.4749235        92    93
     96       0.0001267         5.4523150        92    93
     97       0.0001280         5.4302688        92    93
     98       0.0001293         5.4087563        92    93
     99       0.0001307         5.3877510        92    93
    100       0.0001320         6.2446379        98    80
    101       0.0001333         6.1009106        98    80
    102       0.0001347         5.9661628        98    80
    103       0.0001360         6.2229891        90    88
    104       0.0001373         6.3353830        87    90
    105       0.0001387         6.4409276        86    91
    106       0.0001400         6.3498780        86    91
    107       0.0001413         6.5216717        81    96
    108       0.0001427         6.4204961        81    96
    109       0.0001440         6.3253787        81    96
    110       0.0001453         6.2356478        81    96
    111       0.0001467         6.1508699        81    96
    112       0.0001480         6.0706416        81    96
    113       0.0001493         5.9946031        81    96
    114       0.0001507         5.9224287        81    96
    115       0.0001520         5.8538240        81    96
    116       0.0001533         6.9322223        65    80
    117       0.0001547         6.8548320        65    80
    118       0.0001560         6.7434630        65    80
    119       0.0001573         6.6394526        65    80
    120       0.0001587         6.5420732        65    80
    121       0.0001600         6.4506885        65    80
    122       0.0001613         6.7980035        80    66
    123       0.0001627         6.7027398        80    66
    124       0.0001640         6.6084690        80    66
    125       0.0001653         6.5205720        80    66
    126       0.0001667         6.4383587        80    66
    127       0.0001680         6.3612835        80    66
    128       0.0001693         6.2888513        80    66
    129       0.0001707         6.2206274        80    66
    130       0.0001720         6.1562261        80    66
    131       0.0001733         6.4772175        95    78
    132       0.0001747         6.6413630        92    80
    133       0.0001760         6.7303445        92    80
    134       0.0001773         6.6403127        92    80
