** Supermendure s30_04 (No4)
** Polarization (%) along the foil  (55mm) with step 0.1mm
** from low limit(back to motor) to top limit
*Gauss597      354          332         298         265        232
*Amp  33.07    19.89        18.71       16.86       15.08      13.29    
  8.22400     8.21918     8.20487     8.18572     8.14758     8.16136
  8.22400     8.21923     8.20464     8.18593     8.14758     8.16166
  8.22400     8.21927     8.20459     8.18617     8.14826     8.16251
  8.22400     8.21914     8.20454     8.18675     8.14892     8.16349
  8.22400     8.21900     8.20451     8.18759     8.14989     8.16475
  8.22400     8.21888     8.20454     8.18871     8.15095     8.16617
  8.22400     8.21885     8.20477     8.18983     8.15234     8.16802
  8.22400     8.21877     8.20486     8.19111     8.15371     8.16964
  8.22400     8.21871     8.20520     8.19267     8.15537     8.17172
  8.22400     8.21859     8.20553     8.19424     8.15698     8.17379
  8.22400     8.21869     8.20584     8.19599     8.15882     8.17611
  8.22400     8.21862     8.20617     8.19772     8.16064     8.17827
  8.22400     8.21852     8.20662     8.19985     8.16259     8.18048
  8.22400     8.21846     8.20708     8.20158     8.16442     8.18280
  8.22400     8.21858     8.20756     8.20335     8.16634     8.18504
  8.22400     8.21856     8.20785     8.20507     8.16804     8.18697
  8.22400     8.21867     8.20837     8.20674     8.16979     8.18895
  8.22400     8.21881     8.20882     8.20844     8.17152     8.19082
  8.22400     8.21891     8.20946     8.21000     8.17322     8.19262
  8.22400     8.21894     8.20991     8.21144     8.17472     8.19446
  8.22400     8.21906     8.21027     8.21274     8.17603     8.19604
  8.22400     8.21908     8.21070     8.21387     8.17722     8.19749
  8.22400     8.21927     8.21112     8.21507     8.17842     8.19890
  8.22400     8.21940     8.21139     8.21610     8.17949     8.20026
  8.22400     8.21944     8.21163     8.21707     8.18039     8.20134
  8.22400     8.21948     8.21179     8.21771     8.18109     8.20235
  8.22400     8.21957     8.21201     8.21850     8.18184     8.20328
  8.22400     8.21975     8.21246     8.21931     8.18270     8.20417
  8.22400     8.21981     8.21272     8.22003     8.18326     8.20482
  8.22400     8.21989     8.21296     8.22065     8.18374     8.20551
  8.22400     8.21992     8.21309     8.22116     8.18415     8.20596
  8.22400     8.22001     8.21337     8.22167     8.18464     8.20646
  8.22400     8.22009     8.21427     8.22198     8.18489     8.20687
  8.22400     8.22025     8.21447     8.22242     8.18526     8.20743
  8.22400     8.22031     8.21451     8.22264     8.18541     8.20758
  8.22400     8.22042     8.21471     8.22293     8.18549     8.20787
  8.22400     8.22058     8.21474     8.22295     8.18549     8.20782
  8.22400     8.22071     8.21480     8.22317     8.18559     8.20781
  8.22400     8.22078     8.21488     8.22338     8.18541     8.20770
  8.22400     8.22102     8.21498     8.22348     8.18533     8.20769
  8.22400     8.22111     8.21502     8.22330     8.18503     8.20731
  8.22400     8.22127     8.21506     8.22324     8.18483     8.20698
  8.22400     8.22137     8.21594     8.22313     8.18456     8.20657
  8.22400     8.22155     8.21592     8.22283     8.18404     8.20604
  8.22400     8.22170     8.21575     8.22248     8.18328     8.20546
  8.22400     8.22195     8.21570     8.22211     8.18273     8.20489
  8.22400     8.22206     8.21556     8.22181     8.18211     8.20415
  8.22400     8.22228     8.21557     8.22194     8.18140     8.20336
  8.22400     8.22229     8.21539     8.22133     8.18063     8.20251
  8.22400     8.22238     8.21508     8.22087     8.18043     8.20174
  8.22400     8.22255     8.21489     8.22048     8.17978     8.20115
  8.22400     8.22262     8.21473     8.21998     8.17892     8.20037
  8.22400     8.22285     8.21478     8.21971     8.17863     8.20000
  8.22400     8.22268     8.21446     8.21932     8.17809     8.19947
  8.22400     8.22264     8.21420     8.21888     8.17761     8.19905
  8.22400     8.22260     8.21381     8.21852     8.17712     8.19864
  8.22400     8.22243     8.21348     8.21841     8.17683     8.19849
  8.22400     8.22208     8.21306     8.21811     8.17645     8.19826
  8.22400     8.22184     8.21259     8.21806     8.17633     8.19848
  8.22400     8.22146     8.21224     8.21816     8.17626     8.19875
  8.22400     8.22145     8.21215     8.21866     8.17669     8.19942
  8.22400     8.22118     8.21195     8.21897     8.17703     8.20009
  8.22400     8.22140     8.21258     8.21990     8.17813     8.20145
  8.22400     8.22127     8.21257     8.22071     8.17890     8.20250
  8.22400     8.22120     8.21277     8.22170     8.17987     8.20389
  8.22400     8.22112     8.21278     8.22262     8.18080     8.20523
  8.22400     8.22101     8.21297     8.22359     8.18200     8.20671
  8.22400     8.22141     8.21314     8.22476     8.18310     8.20826
  8.22400     8.22133     8.21344     8.22598     8.18427     8.20988
  8.22400     8.22151     8.21389     8.22730     8.18569     8.21172
  8.22400     8.22175     8.21446     8.22883     8.18721     8.21374
  8.22400     8.22179     8.21496     8.23015     8.18860     8.21545
  8.22400     8.22197     8.21545     8.23153     8.19008     8.21710
  8.22400     8.22197     8.21598     8.23279     8.19154     8.21866
  8.22400     8.22203     8.21630     8.23406     8.19287     8.22019
  8.22400     8.22220     8.21668     8.23552     8.19416     8.22171
  8.22400     8.22231     8.21709     8.23665     8.19536     8.22307
  8.22400     8.22244     8.21754     8.23786     8.19667     8.22448
  8.22400     8.22248     8.21782     8.23890     8.19767     8.22552
  8.22400     8.22263     8.21815     8.23978     8.19837     8.22663
  8.22400     8.22278     8.21843     8.24062     8.19900     8.22757
  8.22400     8.22308     8.21880     8.24150     8.19987     8.22857
  8.22400     8.22316     8.21908     8.24230     8.20059     8.22942
  8.22400     8.22333     8.21947     8.24294     8.20142     8.22971
  8.22400     8.22348     8.21960     8.24353     8.20206     8.23043
  8.22400     8.22353     8.21978     8.24421     8.20267     8.23113
  8.22400     8.22354     8.21993     8.24480     8.20257     8.23178
  8.22400     8.22338     8.22020     8.24535     8.20373     8.23246
  8.22400     8.22342     8.22031     8.24587     8.20404     8.23293
  8.22400     8.22349     8.22057     8.24640     8.20452     8.23349
  8.22400     8.22348     8.22064     8.24671     8.20489     8.23400
  8.22400     8.22356     8.22074     8.24702     8.20535     8.23440
  8.22400     8.22353     8.22072     8.24720     8.20568     8.23473
  8.22400     8.22368     8.22090     8.24832     8.20605     8.23509
  8.22400     8.22381     8.22095     8.24855     8.20617     8.23532
  8.22400     8.22390     8.22101     8.24868     8.20633     8.23544
  8.22400     8.22389     8.22113     8.24883     8.20654     8.23554
  8.22400     8.22437     8.22163     8.24938     8.20668     8.23584
  8.22400     8.22436     8.22164     8.24928     8.20670     8.23577
  8.22400     8.22457     8.22207     8.24938     8.20665     8.23568
  8.22400     8.22465     8.22196     8.24924     8.20639     8.23542
  8.22400     8.22486     8.22205     8.24922     8.20616     8.23526
  8.22400     8.22491     8.22199     8.24907     8.20589     8.23507
  8.22400     8.22489     8.22177     8.24882     8.20575     8.23461
  8.22400     8.22492     8.22157     8.24842     8.20549     8.23432
  8.22400     8.22498     8.22151     8.24834     8.20511     8.23401
  8.22400     8.22500     8.22146     8.24801     8.20479     8.23368
  8.22400     8.22508     8.22145     8.24768     8.20449     8.23326
  8.22400     8.22524     8.22153     8.24749     8.20429     8.23289
  8.22400     8.22518     8.22162     8.24721     8.20378     8.23200
  8.22400     8.22520     8.22158     8.24692     8.20336     8.23143
  8.22400     8.22514     8.22146     8.24644     8.20286     8.23062
  8.22400     8.22511     8.22143     8.24583     8.20225     8.22966
  8.22400     8.22523     8.22139     8.24520     8.20154     8.22863
  8.22400     8.22531     8.22122     8.24446     8.20074     8.22723
  8.22400     8.22528     8.22098     8.24352     8.19957     8.22556
  8.22400     8.22531     8.22082     8.24238     8.19828     8.22371
  8.22400     8.22545     8.22074     8.24118     8.19685     8.22153
  8.22400     8.22608     8.22104     8.24023     8.19547     8.21956
  8.22400     8.22630     8.22078     8.23854     8.19317     8.21659
  8.22400     8.22662     8.22065     8.23652     8.19081     8.21335
  8.22400     8.22669     8.22002     8.23416     8.18813     8.20967
  8.22400     8.22693     8.21935     8.23167     8.18524     8.20557
  8.22400     8.22725     8.21869     8.22905     8.18214     8.20135
  8.22400     8.22745     8.21795     8.22601     8.17870     8.19689
  8.22400     8.22762     8.21691     8.22282     8.17517     8.19223
  8.22400     8.22781     8.21591     8.21949     8.17116     8.18674
  8.22400     8.22813     8.21494     8.21622     8.16737     8.18200
  8.22400     8.22829     8.21381     8.21295     8.16328     8.17707
  8.22400     8.22836     8.21251     8.20947     8.15946     8.17221
  8.22400     8.22836     8.21130     8.20607     8.15537     8.16745
  8.22400     8.22852     8.21000     8.20280     8.15138     8.16297
  8.22400     8.22851     8.20869     8.19967     8.14752     8.15926
  8.22400     8.22848     8.20752     8.19679     8.14413     8.15543
  8.22400     8.22829     8.20617     8.19401     8.14081     8.15173
  8.22400     8.22799     8.20489     8.19142     8.13813     8.14847
  8.22400     8.22772     8.20368     8.18908     8.13544     8.14554
  8.22400     8.22742     8.20265     8.18711     8.13311     8.14318
  8.22400     8.22703     8.20156     8.18546     8.13103     8.14127
  8.22400     8.22670     8.20067     8.18420     8.12859     8.13978
  8.22400     8.22616     8.19992     8.18306     8.12733     8.13862
  8.22400     8.22585     8.19932     8.18268     8.12653     8.13806
  8.22400     8.22529     8.19867     8.18217     8.12589     8.13747
  8.22400     8.22472     8.19816     8.18187     8.12574     8.13764
  8.22400     8.22417     8.19782     8.18200     8.12593     8.13828
  8.22400     8.22378     8.19774     8.18249     8.12644     8.13931
  8.22400     8.22397     8.19844     8.18391     8.12798     8.14148
  8.22400     8.22368     8.19847     8.18509     8.12928     8.14327
  8.22400     8.22343     8.19872     8.18653     8.13086     8.14546
  8.22400     8.22322     8.19914     8.18814     8.13267     8.14792
  8.22400     8.22346     8.19941     8.18970     8.13465     8.15052
  8.22400     8.22336     8.19990     8.19173     8.13683     8.15337
  8.22400     8.22315     8.20049     8.19387     8.13932     8.15653
  8.22400     8.22301     8.20128     8.19623     8.14202     8.15986
  8.22400     8.22286     8.20195     8.19867     8.14487     8.16346
