1 1 9 0  8600857    14052
1 1 9 0  8614910    14053
0 1 9 0  8628964    14054
1 1 9 0  8643017    14053
0 1 9 0  8657070    14053
1 1 9 0  8671123    14053
1 1 9 0  8685177    14054
1 1 9 0  8699230    14053
1 1 9 0  8713282    14052
1 1 9 0  8727336    14054
0 1 9 0  8741389    14053
0 1 9 0  8755441    14052
0 1 9 0  8769495    14054
1 1 9 0  8783548    14053
1 1 9 0  8797601    14053
0 1 9 0  8811654    14053
0 1 9 0  8825708    14054
0 1 9 0  8839761    14053
0 1 9 0  8853814    14053
0 1 9 0  8867866    14052
0 1 9 0  8881920    14054
1 1 9 0  8895972    14052
1 1 9 0  8910025    14053
1 1 9 0  8924079    14054
1 1 9 0  8938132    14053
0 1 9 0  8952185    14053
1 1 9 0  8966238    14053
1 1 9 0  8980292    14054
1 1 9 0  8994344    14052
0 1 9 0  9008397    14053
1 1 9 0  9022450    14053
0 1 9 0  9036504    14054
0 1 9 0  9050556    14052
0 1 9 0  9064609    14053
0 1 9 0  9078663    14054
1 1 9 0  9092716    14053
1 1 9 0  9106769    14053
0 1 9 0  9120822    14053
1 1 9 0  9134875    14053
0 1 9 0  9148929    14054
0 1 9 0  9162982    14053
1 1 9 0  9177035    14053
0 1 9 0  9191088    14053
0 1 9 0  9205141    14053
1 1 9 0  9219196    14055
1 1 9 0  9233248    14052
1 1 9 0  9247302    14054
0 1 9 0  9261354    14052
1 1 9 0  9275407    14053
0 1 9 0  9289462    14055
1 1 9 0  9303514    14052
1 1 9 0  9317567    14053
1 1 9 0  9331621    14054
1 1 9 0  9345673    14052
1 1 9 0  9359727    14054
1 1 9 0  9373780    14053
0 1 9 0  9387835    14055
1 1 9 0  9401886    14051
0 1 9 0  9415939    14053
1 1 9 0  9429992    14053
1 1 9 0  9444046    14054
0 1 9 0  9458100    14054
0 1 9 0  9472152    14052
0 1 9 0  9486205    14053
0 1 9 0  9500260    14055
1 1 9 0  9514312    14052
0 1 9 0  9528365    14053
0 1 9 0  9542419    14054
1 1 9 0  9556472    14053
1 1 9 0  9570525    14053
0 1 9 0  9584578    14053
1 1 9 0  9598631    14053
1 1 9 0  9612684    14053
1 1 9 0  9626737    14053
0 1 9 0  9640791    14054
0 1 9 0  9654845    14054
1 1 9 0  9668899    14054
1 1 9 0  9682952    14053
1 1 9 0  9697005    14053
0 1 9 0  9711059    14054
1 1 9 0  9725112    14053
0 1 9 0  9739166    14054
1 1 9 0  9753219    14053
0 1 9 0  9767273    14054
1 1 9 0  9781327    14054
1 1 9 0  9795379    14052
1 1 9 0  9809433    14054
0 1 9 0  9823486    14053
0 1 9 0  9837539    14053
1 1 9 0  9851593    14054
1 1 9 0  9865646    14053
0 1 9 0  9879699    14053
0 1 9 0  9893753    14054
1 1 9 0  9907806    14053
0 1 9 0  9921859    14053
0 1 9 0  9935912    14053
1 1 9 0  9949965    14053
1 1 9 0  9964018    14053
0 1 9 0  9978071    14053
0 1 9 0  9992125    14054
1 1 9 0 10006177    14052
1 1 9 0 10020230    14053
0 1 9 0 10034283    14053
0 1 9 0 10048337    14054
0 1 9 0 10062389    14052
1 1 9 0 10076442    14053
1 1 9 0 10090495    14053
0 1 9 0 10104549    14054
0 1 9 0 10118603    14054
1 1 9 0 10132656    14053
1 1 9 0 10146709    14053
1 1 9 0 10160763    14054
1 1 9 0 10174816    14053
1 1 9 0 10188869    14053
0 1 9 0 10202922    14053
0 1 9 0 10216976    14054
0 1 9 0 10231029    14053
1 1 9 0 10245082    14053
1 1 9 0 10259136    14054
1 1 9 0 10273189    14053
1 1 9 0 10287242    14053
1 1 9 0 10301296    14054
1 1 9 0 10315349    14053
1 1 9 0 10329403    14054
0 1 9 0 10343456    14053
0 1 9 0 10357509    14053
0 1 9 0 10371563    14054
1 1 9 0 10385617    14054
1 1 9 0 10399670    14053
1 1 9 0 10413725    14055
1 1 9 0 10427778    14053
0 1 9 0 10441831    14053
1 1 9 0 10455884    14053
0 1 9 0 10469939    14055
1 1 9 0 10483992    14053
0 1 9 0 10498045    14053
0 1 9 0 10512099    14054
0 1 9 0 10526152    14053
0 1 9 0 10540206    14054
0 1 9 0 10554259    14053
1 1 9 0 10568314    14055
0 1 9 0 10582366    14052
0 1 9 0 10596421    14055
0 1 9 0 10610473    14052
1 1 9 0 10624526    14053
0 1 9 0 10638579    14053
0 1 9 0 10652633    14054
0 1 9 0 10666686    14053
0 1 9 0 10680740    14054
0 1 9 0 10694793    14053
1 1 9 0 10708847    14054
1 1 9 0 10722901    14054
1 1 9 0 10736955    14054
1 1 9 0 10751008    14053
0 1 9 0 10765062    14054
0 1 9 0 10779115    14053
1 1 9 0 10793168    14053
1 1 9 0 10807223    14055
1 1 9 0 10821275    14052
0 1 9 0 10835328    14053
1 1 9 0 10849381    14053
1 1 9 0 10863434    14053
0 1 9 0 10877488    14054
1 1 9 0 10891541    14053
0 1 9 0 10905595    14054
1 1 9 0 10919648    14053
0 1 9 0 10933701    14053
1 1 9 0 10947754    14053
1 1 9 0 10961808    14054
0 1 9 0 10975861    14053
1 1 9 0 10989914    14053
0 1 9 0 11003967    14053
0 1 9 0 11018020    14053
1 1 9 0 11032074    14054
1 1 9 0 11046127    14053
0 1 9 0 11060181    14054
1 1 9 0 11074234    14053
1 1 9 0 11088288    14054
0 1 9 0 11102341    14053
0 1 9 0 11116394    14053
1 1 9 0 11130447    14053
0 1 9 0 11144500    14053
0 1 9 0 11158553    14053
0 1 9 0 11172606    14053
1 1 9 0 11186660    14054
0 1 9 0 11200713    14053
0 1 9 0 11214766    14053
0 1 9 0 11228819    14053
1 1 9 0 11242873    14054
0 1 9 0 11256925    14052
0 1 9 0 11270978    14053
1 1 9 0 11285032    14054
1 1 9 0 11299086    14054
0 1 9 0 11313138    14052
1 1 9 0 11327192    14054
1 1 9 0 11341245    14053
0 1 9 0 11355299    14054
0 1 9 0 11369352    14053
0 1 9 0 11383406    14054
1 1 9 0 11397459    14053
1 1 9 0 11411512    14053
0 1 9 0 11425565    14053
0 1 9 0 11439620    14055
1 1 9 0 11453673    14053
0 1 9 0 11467726    14053
1 1 9 0 11481780    14054
0 1 9 0 11495833    14053
1 1 9 0 11509887    14054
0 1 9 0 11523939    14052
1 1 9 0 11537994    14055
0 1 9 0 11552047    14053
0 1 9 0 11566101    14054
1 1 9 0 11580154    14053
1 1 9 0 11594208    14054
0 1 9 0 11608263    14055
0 1 9 0 11622315    14052
0 1 9 0 11636368    14053
1 1 9 0 11650421    14053
0 1 9 0 11664474    14053
0 1 9 0 11678527    14053
0 1 9 0 11692580    14053
1 1 9 0 11706633    14053
1 1 9 0 11720687    14054
1 1 9 0 11734739    14052
0 1 9 0 11748793    14054
1 1 9 0 11762847    14054
0 1 9 0 11776900    14053
0 1 9 0 11790953    14053
0 1 9 0 11805007    14054
0 1 9 0 11819060    14053
0 1 9 0 11833113    14053
1 1 9 0 11847167    14054
0 1 9 0 11861220    14053
1 1 9 0 11875273    14053
1 1 9 0 11889327    14054
1 1 9 0 11903381    14054
0 1 9 0 11917434    14053
0 1 9 0 11931486    14052
1 1 9 0 11945540    14054
0 1 9 0 11959594    14054
1 1 9 0 11973646    14052
0 1 9 0 11987699    14053
0 1 9 0 12001753    14054
0 1 9 0 12015808    14055
0 1 9 0 12029860    14052
1 1 9 0 12043913    14053
1 1 9 0 12057966    14053
1 1 9 0 12072020    14054
1 1 9 0 12086072    14052
1 1 9 0 12100125    14053
0 1 9 0 12114179    14054
1 1 9 0 12142285    14051
1 1 9 0 12156338    14053
1 1 9 0 12170391    14053
1 1 9 0 12184444    14053
0 1 9 0 12198497    14053
0 1 9 0 12212550    14053
1 1 9 0 12226604    14054
0 1 9 0 12240656    14052
1 1 9 0 12254709    14053
0 1 9 0 12268763    14054
1 1 9 0 12282814    14051
1 1 9 0 12296867    14053
1 1 9 0 12310920    14053
1 1 9 0 12324972    14052
0 1 9 0 12339024    14052
0 1 9 0 12353076    14052
1 1 9 0 12367129    14053
0 1 9 0 12381181    14052
1 1 9 0 12395233    14052
1 1 9 0 12409286    14053
0 1 9 0 12423338    14052
1 1 9 0 12437390    14052
1 1 9 0 12451441    14051
0 1 9 0 12465495    14054
1 1 9 0 12479546    14051
0 1 9 0 12493598    14052
1 1 9 0 12507650    14052
0 1 9 0 12521702    14052
1 1 9 0 12535754    14052
0 1 9 0 12549806    14052
0 1 9 0 12563858    14052
1 1 9 0 12577911    14053
1 1 9 0 12591964    14053
1 1 9 0 12606015    14051
1 1 9 0 12620068    14053
0 1 9 0 12634120    14052
1 1 9 0 12648173    14053
0 1 9 0 12662224    14051
1 1 9 0 12676278    14054
1 1 9 0 12690329    14051
0 1 9 0 12704381    14052
0 1 9 0 12718434    14053
0 1 9 0 12732486    14052
0 1 9 0 12746537    14051
0 1 9 0 12760589    14052
1 1 9 0 12774642    14053
0 1 9 0 12788694    14052
0 1 9 0 12802746    14052
0 1 9 0 12816798    14052
0 1 9 0 12830851    14053
1 1 9 0 12844902    14051
0 1 9 0 12858954    14052
1 1 9 0 12873006    14052
0 1 9 0 12887059    14053
1 1 9 0 12901110    14051
1 1 9 0 12915162    14052
1 1 9 0 12929216    14054
1 1 9 0 12943267    14051
0 1 9 0 12957320    14053
1 1 9 0 12971371    14051
0 1 9 0 12985424    14053
1 1 9 0 12999476    14052
0 1 9 0 13013528    14052
1 1 9 0 13027581    14053
0 1 9 0 13041635    14054
1 1 9 0 13055685    14050
1 1 9 0 13069738    14053
0 1 9 0 13083790    14052
1 1 9 0 13097842    14052
1 1 9 0 13111894    14052
1 1 9 0 13125947    14053
1 1 9 0 13140000    14053
1 1 9 0 13154052    14052
0 1 9 0 13168105    14053
0 1 9 0 13182158    14053
1 1 9 0 13196211    14053
