  7.85300     7.64619     7.58017     7.50296     7.39361     7.27690
  7.85300     7.64650     7.58018     7.50315     7.39337     7.27720
  7.85300     7.64645     7.57984     7.50310     7.39331     7.27729
  7.85300     7.64707     7.58021     7.50329     7.39368     7.27766
  7.85300     7.64726     7.58050     7.50346     7.39406     7.27785
  7.85300     7.64651     7.57963     7.50264     7.39370     7.27716
  7.85300     7.64619     7.57955     7.50248     7.39387     7.27740
  7.85300     7.64633     7.57974     7.50259     7.39416     7.27752
  7.85300     7.64661     7.57980     7.50269     7.39399     7.27742
  7.85300     7.64669     7.57969     7.50255     7.39378     7.27764
  7.85300     7.64707     7.57708     7.50264     7.39361     7.27765
  7.85300     7.64713     7.57693     7.50285     7.39400     7.27761
  7.85300     7.64704     7.57647     7.50250     7.39388     7.27734
  7.85300     7.64689     7.57611     7.50227     7.39355     7.27711
  7.85300     7.64734     7.57682     7.50242     7.39335     7.27701
  7.85300     7.64680     7.57654     7.50196     7.39289     7.27621
  7.85300     7.64617     7.57611     7.50185     7.39207     7.27554
  7.85300     7.64642     7.57590     7.50158     7.39182     7.27535
  7.85300     7.64654     7.57597     7.50144     7.39151     7.27494
  7.85300     7.64648     7.57588     7.50124     7.39165     7.27454
  7.85300     7.64662     7.57588     7.50137     7.39148     7.27546
  7.85300     7.64650     7.57583     7.50159     7.39161     7.27531
  7.85300     7.64686     7.57597     7.50190     7.39251     7.27507
  7.85300     7.64637     7.57587     7.50248     7.39233     7.27474
  7.85300     7.64670     7.57616     7.50266     7.39225     7.27514
  7.85300     7.64632     7.57572     7.50200     7.39215     7.27487
  7.85300     7.64623     7.57548     7.50173     7.39211     7.27446
  7.85300     7.64598     7.57509     7.50151     7.39145     7.27366
  7.85300     7.64621     7.57473     7.50145     7.39119     7.27358
  7.85300     7.64605     7.57436     7.50124     7.39107     7.27331
  7.85300     7.64615     7.57444     7.50147     7.39158     7.27326
  7.85300     7.64608     7.57460     7.50152     7.39110     7.27305
  7.85300     7.64647     7.57507     7.50216     7.38973     7.27319
  7.85300     7.64607     7.57426     7.50202     7.38920     7.27388
  7.85300     7.64565     7.57406     7.50159     7.38894     7.27330
  7.85300     7.64526     7.57371     7.50112     7.38844     7.27316
  7.85300     7.64531     7.57348     7.50101     7.38839     7.27334
  7.85300     7.64528     7.57153     7.50070     7.38797     7.27289
  7.85300     7.64521     7.57176     7.50060     7.38777     7.27240
  7.85300     7.64480     7.57177     7.50022     7.38753     7.27208
  7.85300     7.64466     7.57213     7.50033     7.38739     7.27199
  7.85300     7.64420     7.57334     7.50025     7.38695     7.27183
  7.85300     7.64437     7.57331     7.50049     7.39152     7.27196
  7.85300     7.64500     7.57303     7.50064     7.39153     7.27241
  7.85300     7.64583     7.57332     7.50154     7.39234     7.27306
  7.85300     7.64551     7.57294     7.50169     7.39192     7.27280
  7.85300     7.64544     7.57314     7.50198     7.39229     7.27278
  7.85300     7.64600     7.57322     7.50218     7.39244     7.27298
  7.85300     7.64637     7.57342     7.50271     7.39276     7.27296
  7.85300     7.64680     7.57352     7.50306     7.39275     7.27351
  7.85300     7.64635     7.57350     7.50259     7.39248     7.27306
  7.85300     7.64612     7.57367     7.50257     7.39243     7.27292
  7.85300     7.64575     7.57327     7.50277     7.39236     7.27279
  7.85300     7.64598     7.57365     7.50304     7.39271     7.27277
  7.85300     7.64691     7.57464     7.50363     7.39358     7.27389
  7.85300     7.64733     7.57519     7.50391     7.39393     7.27406
  7.85300     7.64719     7.57512     7.50426     7.39387     7.27393
  7.85300     7.64743     7.57542     7.50459     7.39440     7.27407
  7.85300     7.64712     7.57542     7.50453     7.39436     7.27396
  7.85300     7.64757     7.57523     7.50481     7.39455     7.27483
  7.85300     7.64755     7.57496     7.50444     7.39420     7.27459
  7.85300     7.64731     7.57490     7.50440     7.39407     7.27431
  7.85300     7.64683     7.57422     7.50407     7.39323     7.27372
  7.85300     7.64684     7.57382     7.50430     7.39304     7.27339
  7.85300     7.64694     7.57396     7.50470     7.39310     7.27362
  7.85300     7.64743     7.57419     7.50454     7.39320     7.27388
  7.85300     7.64768     7.57370     7.50495     7.39285     7.27374
  7.85300     7.64749     7.57370     7.50485     7.39296     7.27365
  7.85300     7.64656     7.57373     7.50471     7.39274     7.27362
  7.85300     7.64691     7.57427     7.50559     7.39275     7.27319
  7.85300     7.64656     7.57398     7.50537     7.39244     7.27290
  7.85300     7.64658     7.57419     7.50519     7.39232     7.27253
  7.85300     7.64647     7.57375     7.50487     7.39170     7.27209
  7.85300     7.64643     7.57336     7.50446     7.39149     7.27168
  7.85300     7.64662     7.57331     7.50449     7.39173     7.27174
  7.85300     7.64707     7.57378     7.50504     7.39220     7.27222
  7.85300     7.64742     7.57354     7.50473     7.39236     7.27203
  7.85300     7.64727     7.57297     7.50447     7.39184     7.27188
  7.85300     7.64693     7.57303     7.50543     7.39207     7.27165
  7.85300     7.64627     7.57271     7.50550     7.39187     7.27359
  7.85300     7.64602     7.57270     7.50535     7.39196     7.27351
  7.85300     7.64551     7.57229     7.50534     7.39158     7.27299
  7.85300     7.64531     7.57198     7.50502     7.39017     7.27250
  7.85300     7.64500     7.57149     7.50438     7.38957     7.27162
  7.85300     7.64522     7.57150     7.50420     7.38904     7.27151
  7.85300     7.64390     7.56983     7.50280     7.38774     7.27030
  7.85300     7.64427     7.56989     7.50290     7.38823     7.27010
  7.85300     7.64410     7.56968     7.50267     7.38760     7.26959
  7.85300     7.64413     7.56974     7.50267     7.38728     7.26936
  7.85300     7.64402     7.56950     7.50246     7.38704     7.26889
  7.85300     7.64403     7.56915     7.50141     7.38678     7.26614
  7.85300     7.64402     7.56865     7.50110     7.38633     7.26561
  7.85300     7.64412     7.56873     7.50070     7.38623     7.26514
  7.85300     7.64380     7.56846     7.49994     7.38669     7.26468
  7.85300     7.64405     7.56899     7.49973     7.38650     7.26442
  7.85300     7.64212     7.56723     7.49744     7.38415     7.26250
  7.85300     7.64222     7.56763     7.49779     7.38417     7.26264
  7.85300     7.64242     7.56758     7.49786     7.38417     7.26218
  7.85300     7.64465     7.56813     7.49791     7.38380     7.26333
  7.85300     7.64446     7.56771     7.49740     7.38328     7.26295
