 1999.09.21.11.11.46.623    34    0.014 
 1999.09.21.11.11.58.874    35    0.014 
 1999.09.21.11.12.11.074    36    0.014 
 1999.09.21.11.12.23.284    37    0.014 
 1999.09.21.11.12.35.483    38    0.014 
 1999.09.21.11.12.47.684    39    0.014 
 1999.09.21.11.12.59.886    40    0.015 
 1999.09.21.11.13.12.093    41    0.015 
 1999.09.21.11.13.24.276    42    0.015 
 1999.09.21.11.13.36.476    43    0.016 
 1999.09.21.11.13.48.665    44    0.016 
 1999.09.21.11.14.00.853    45    0.017 
 1999.09.21.11.14.13.033    46    0.017 
 1999.09.21.11.14.25.233    47    0.019 
 1999.09.21.11.14.37.393    48    0.021 
 1999.09.21.11.14.49.557    49    0.023 
 1999.09.21.11.15.01.733    50    0.027 
 1999.09.21.11.15.13.926    51    0.034 
 1999.09.21.11.15.26.123    52    0.046 
 1999.09.21.11.15.38.303    53    0.064 
 1999.09.21.11.15.50.483    54    0.089 
 1999.09.21.11.16.02.663    55    0.122 
 1999.09.21.11.16.14.863    56    0.159 
 1999.09.21.11.16.27.033    57    0.187 
 1999.09.21.11.16.39.233    58    0.205 
 1999.09.21.11.16.51.433    59    0.216 
 1999.09.21.11.17.03.603    60    0.218 
 1999.09.21.11.17.15.792    61    0.217 
 1999.09.21.11.17.27.973    62    0.221 
 1999.09.21.11.17.40.173    63    0.212 
 1999.09.21.11.17.52.354    64    0.205 
 1999.09.21.11.18.04.543    65    0.177 
 1999.09.21.11.18.16.714    66    0.152 
 1999.09.21.11.18.28.883    67    0.129 
 1999.09.21.11.18.41.063    68    0.106 
 1999.09.21.11.18.53.253    69    0.082 
 1999.09.21.11.19.05.434    70    0.064 
 1999.09.21.11.19.17.593    71    0.051 
 1999.09.21.11.19.29.763    72    0.043 
 1999.09.21.11.19.41.953    73    0.036 
 1999.09.21.11.19.54.144    74    0.031 
 1999.09.21.11.20.06.313    75    0.027 
 1999.09.21.11.20.18.483    76    0.025 
 1999.09.21.11.20.30.663    77    0.022 
 1999.09.21.11.20.42.833    78    0.021 
 1999.09.21.11.20.55.015    79    0.019 
 1999.09.21.11.21.07.233    80    0.018 
 1999.09.21.11.21.19.463    81    0.017 
 1999.09.21.11.21.31.693    82    0.017 
