 1999.08.31.15.57.02.362  -123    0.014 
 1999.08.31.15.57.14.544  -122    0.014 
 1999.08.31.15.57.26.723  -121    0.014 
 1999.08.31.15.57.38.913  -120    0.014 
 1999.08.31.15.57.51.083  -119    0.014 
 1999.08.31.15.58.03.266  -118    0.014 
 1999.08.31.15.58.15.434  -117    0.014 
 1999.08.31.15.58.27.604  -116    0.014 
 1999.08.31.15.58.39.875  -115    0.014 
 1999.08.31.15.58.52.045  -114    0.015 
 1999.08.31.15.59.04.227  -113    0.016 
 1999.08.31.15.59.16.406  -112    0.019 
 1999.08.31.15.59.28.586  -111    0.029 
 1999.08.31.15.59.40.757  -110    0.057 
 1999.08.31.15.59.52.947  -109    0.120 
 1999.08.31.16.00.05.147  -108    0.206 
 1999.08.31.16.00.17.338  -107    0.265 
 1999.08.31.16.00.29.509  -106    0.291 
 1999.08.31.16.00.41.708  -105    0.296 
 1999.08.31.16.00.53.880  -104    0.296 
 1999.08.31.16.01.06.049  -103    0.290 
 1999.08.31.16.01.18.229  -102    0.287 
 1999.08.31.16.01.30.420  -101    0.307 
 1999.08.31.16.01.42.650  -100    0.311 
 1999.08.31.16.01.54.796   -99    0.312 
 1999.08.31.16.02.07.002   -98    0.312 
 1999.08.31.16.02.19.171   -97    0.309 
 1999.08.31.16.02.31.362   -96    0.304 
 1999.08.31.16.02.43.552   -95    0.301 
 1999.08.31.16.02.55.742   -94    0.298 
 1999.08.31.16.03.07.942   -93    0.294 
 1999.08.31.16.03.20.142   -92    0.292 
 1999.08.31.16.03.32.333   -91    0.288 
 1999.08.31.16.03.44.529   -90    0.284 
 1999.08.31.16.03.56.709   -89    0.281 
 1999.08.31.16.04.08.884   -88    0.342 
 1999.08.31.16.04.21.054   -87    0.308 
 1999.08.31.16.04.33.235   -86    0.242 
 1999.08.31.16.04.45.426   -85    0.155 
 1999.08.31.16.04.57.684   -84    0.094 
 1999.08.31.16.05.09.896   -83    0.066 
 1999.08.31.16.05.22.086   -82    0.050 
 1999.08.31.16.05.34.267   -81    0.041 
 1999.08.31.16.05.46.467   -80    0.035 
 1999.08.31.16.05.58.639   -79    0.031 
 1999.08.31.16.06.10.818   -78    0.028 
 1999.08.31.16.06.23.029   -77    0.026 
 1999.08.31.16.06.35.248   -76    0.024 
 1999.08.31.16.06.47.439   -75    0.023 
