 1999.08.24.06.56.31.260  -130    0.014 
 1999.08.24.06.56.39.390  -129    0.014 
 1999.08.24.06.56.47.550  -128    0.014 
 1999.08.24.06.56.55.679  -127    0.014 
 1999.08.24.06.57.03.811  -126    0.014 
 1999.08.24.06.57.11.939  -125    0.014 
 1999.08.24.06.57.20.079  -124    0.015 
 1999.08.24.06.57.28.188  -123    0.016 
 1999.08.24.06.57.36.328  -122    0.044 
 1999.08.24.06.57.44.448  -121    0.137 
 1999.08.24.06.57.52.578  -120    0.180 
 1999.08.24.06.58.00.687  -119    0.205 
 1999.08.24.06.58.08.817  -118    0.220 
 1999.08.24.06.58.16.937  -117    0.233 
 1999.08.24.06.58.25.077  -116    0.237 
 1999.08.24.06.58.33.206  -115    0.237 
 1999.08.24.06.58.41.336  -114    0.238 
 1999.08.24.06.58.49.486  -113    0.242 
 1999.08.24.06.58.57.616  -112    0.247 
 1999.08.24.06.59.05.726  -111    0.252 
 1999.08.24.06.59.13.857  -110    0.259 
 1999.08.24.06.59.21.986  -109    0.264 
 1999.08.24.06.59.30.115  -108    0.269 
 1999.08.24.06.59.38.235  -107    0.275 
 1999.08.24.06.59.46.366  -106    0.280 
 1999.08.24.06.59.54.514  -105    0.286 
 1999.08.24.07.00.02.665  -104    0.297 
 1999.08.24.07.00.10.814  -103    0.308 
 1999.08.24.07.00.18.944  -102    0.322 
 1999.08.24.07.00.27.083  -101    0.331 
 1999.08.24.07.00.35.203  -100    0.313 
 1999.08.24.07.00.43.343   -99    0.256 
 1999.08.24.07.00.51.460   -98    0.173 
 1999.08.24.07.00.59.583   -97    0.092 
 1999.08.24.07.01.07.702   -96    0.066 
 1999.08.24.07.01.15.822   -95    0.050 
 1999.08.24.07.01.23.943   -94    0.045 
 1999.08.24.07.01.32.056   -93    0.040 
 1999.08.24.07.01.40.191   -92    0.038 
 1999.08.24.07.01.48.321   -91    0.037 
 1999.08.24.07.01.56.431   -90    0.036 
 1999.08.24.07.02.04.561   -89    0.035 
 1999.08.24.07.02.12.700   -88    0.035 
 1999.08.24.07.02.20.830   -87    0.035 
 1999.08.24.07.02.28.950   -86    0.036 
 1999.08.24.07.02.37.090   -85    0.036 
 1999.08.24.07.02.45.220   -84    0.037 
 1999.08.24.07.02.53.350   -83    0.037 
