 1999.10.02.14.03.37.519   -98    0.015 
 1999.10.02.14.03.49.710   -97    0.015 
 1999.10.02.14.04.01.900   -96    0.015 
 1999.10.02.14.04.14.080   -95    0.015 
 1999.10.02.14.04.26.270   -94    0.016 
 1999.10.02.14.04.38.451   -93    0.016 
 1999.10.02.14.04.50.641   -92    0.016 
 1999.10.02.14.05.02.822   -91    0.017 
 1999.10.02.14.05.14.972   -90    0.017 
 1999.10.02.14.05.27.162   -89    0.019 
 1999.10.02.14.05.39.332   -88    0.020 
 1999.10.02.14.05.51.524   -87    0.022 
 1999.10.02.14.06.03.743   -86    0.026 
 1999.10.02.14.06.15.923   -85    0.033 
 1999.10.02.14.06.28.104   -84    0.051 
 1999.10.02.14.06.40.294   -83    0.100 
 1999.10.02.14.06.52.485   -82    0.193 
 1999.10.02.14.07.04.665   -81    0.303 
 1999.10.02.14.07.16.855   -80    0.389 
 1999.10.02.14.07.29.033   -79    0.434 
 1999.10.02.14.07.41.216   -78    0.452 
 1999.10.02.14.07.53.406   -77    0.457 
 1999.10.02.14.08.05.596   -76    0.465 
 1999.10.02.14.08.17.756   -75    0.466 
 1999.10.02.14.08.29.937   -74    0.470 
 1999.10.02.14.08.42.128   -73    0.474 
 1999.10.02.14.08.54.308   -72    0.481 
 1999.10.02.14.09.06.488   -71    0.489 
 1999.10.02.14.09.18.679   -70    0.500 
 1999.10.02.14.09.30.859   -69    0.503 
 1999.10.02.14.09.43.059   -68    0.512 
 1999.10.02.14.09.55.255   -67    0.522 
 1999.10.02.14.10.07.460   -66    0.530 
 1999.10.02.14.10.19.650   -65    0.538 
 1999.10.02.14.10.31.851   -64    0.325 
 1999.10.02.14.10.44.026   -63    0.558 
 1999.10.02.14.10.56.246   -62    0.575 
 1999.10.02.14.11.08.462   -61    0.581 
 1999.10.02.14.11.20.652   -60    0.584 
 1999.10.02.14.11.32.862   -59    0.582 
 1999.10.02.14.11.45.042   -58    0.570 
 1999.10.02.14.11.57.224   -57    0.536 
 1999.10.02.14.12.09.438   -56    0.474 
 1999.10.02.14.12.21.614   -55    0.366 
 1999.10.02.14.12.33.804   -54    0.258 
 1999.10.02.14.12.45.994   -53    0.147 
 1999.10.02.14.12.58.205   -52    0.071 
 1999.10.02.14.13.10.395   -51    0.014 
 1999.10.02.14.13.22.584   -50    0.014 
