 1999.08.24.18.52.02.010  -135    0.014 
 1999.08.24.18.52.12.170  -134    0.014 
 1999.08.24.18.52.22.340  -133    0.014 
 1999.08.24.18.52.32.509  -132    0.014 
 1999.08.24.18.52.42.699  -131    0.014 
 1999.08.24.18.52.52.889  -130    0.015 
 1999.08.24.18.53.03.078  -129    0.015 
 1999.08.24.18.53.13.258  -128    0.015 
 1999.08.24.18.53.23.438  -127    0.015 
 1999.08.24.18.53.33.588  -126    0.016 
 1999.08.24.18.53.43.739  -125    0.019 
 1999.08.24.18.53.53.897  -124    0.048 
 1999.08.24.18.54.04.069  -123    0.198 
 1999.08.24.18.54.14.227  -122    0.293 
 1999.08.24.18.54.24.397  -121    0.295 
 1999.08.24.18.54.34.567  -120    0.287 
 1999.08.24.18.54.44.742  -119    0.283 
 1999.08.24.18.54.54.906  -118    0.282 
 1999.08.24.18.55.05.086  -117    0.283 
 1999.08.24.18.55.15.246  -116    0.284 
 1999.08.24.18.55.25.416  -115    0.287 
 1999.08.24.18.55.35.708  -114    0.288 
 1999.08.24.18.55.45.867  -113    0.290 
 1999.08.24.18.55.56.026  -112    0.292 
 1999.08.24.18.56.06.176  -111    0.292 
 1999.08.24.18.56.16.325  -110    0.291 
 1999.08.24.18.56.26.494  -109    0.290 
 1999.08.24.18.56.36.634  -108    0.288 
 1999.08.24.18.56.46.775  -107    0.287 
 1999.08.24.18.56.56.943  -106    0.287 
 1999.08.24.18.57.07.103  -105    0.285 
 1999.08.24.18.57.17.233  -104    0.283 
 1999.08.24.18.57.27.392  -103    0.285 
 1999.08.24.18.57.37.552  -102    0.286 
 1999.08.24.18.57.47.718  -101    0.293 
 1999.08.24.18.57.57.842  -100    0.305 
 1999.08.24.18.58.08.002   -99    0.326 
 1999.08.24.18.58.18.164   -98    0.369 
 1999.08.24.18.58.28.281   -97    0.386 
 1999.08.24.18.58.38.441   -96    0.309 
 1999.08.24.18.58.48.581   -95    0.174 
 1999.08.24.18.58.58.750   -94    0.105 
 1999.08.24.18.59.08.900   -93    0.078 
 1999.08.24.18.59.19.045   -92    0.064 
 1999.08.24.18.59.29.200   -91    0.059 
 1999.08.24.18.59.39.359   -90    0.056 
 1999.08.24.18.59.49.596   -89    0.055 
 1999.08.24.18.59.59.739   -88    0.054 
