   -1.336489   -2.400323
   -1.338624   -2.400710
   -1.339691   -2.400516
   -1.339691   -2.400516
   -1.338624   -2.400323
   -1.336489   -2.400516
   -1.336489   -2.400323
   -1.337556   -2.400516
   -1.340759   -2.400516
   -1.338624   -2.400516
   -1.337556   -2.400323
   -1.338624   -2.400323
   -1.337556   -2.400516
   -1.340759   -2.400516
   -1.337556   -2.400323
   -1.336489   -2.400323
   -1.337556   -2.400516
   -1.340759   -2.400323
   -1.336489   -2.400129
   -1.339691   -2.400516
   -1.336489   -2.400516
   -1.339691   -2.400516
   -1.340759   -2.400323
   -1.339691   -2.400323
   -1.336489   -2.400516
   -1.337556   -2.400516
   -1.339691   -2.400323
   -1.336489   -2.400516
   -1.339691   -2.400516
   -1.337556   -2.400323
   -1.336489   -2.400516
   -1.338624   -2.400516
   -1.339691   -2.400516
   -1.338624   -2.400323
   -1.336489   -2.400516
   -1.339691   -2.400516
   -1.336489   -2.400129
   -1.338624   -2.400516
   -1.340759   -2.400516
   -1.339691   -2.400323
   -1.338624   -2.400323
   -1.336489   -2.400516
   -1.336489   -2.400516
   -1.339691   -2.400129
   -1.337556   -2.400516
   -1.339691   -2.400516
   -1.340759   -2.400516
   -1.337556   -2.400516
   -1.336489   -2.400323
   -1.336489   -2.400516
   -1.337556   -2.400516
   -1.340759   -2.400323
   -1.336489   -2.400129
   -1.333287   -2.399162
   -1.323679   -2.394130
   -1.324747   -2.382132
   -1.327949   -2.368972
   -1.327949   -2.357361
   -1.327949   -2.343815
   -1.329017   -2.332590
   -1.327949   -2.319044
   -1.327949   -2.306852
   -1.326882   -2.294080
   -1.327949   -2.282275
   -1.327949   -2.269503
   -1.327949   -2.256343
   -1.327949   -2.242990
   -1.327949   -2.230992
   -1.329017   -2.216091
   -1.327949   -2.205834
   -1.329017   -2.193643
   -1.326882   -2.179709
   -1.327949   -2.165389
   -1.327949   -2.153197
   -1.327949   -2.142166
   -1.327949   -2.129781
   -1.327949   -2.116041
   -1.329017   -2.104043
   -1.329017   -2.090690
   -1.327949   -2.079465
