  -14.8929    1.8449    1.8449    1.8449
  -14.6786    3.6898    3.6898    3.6898
  -14.4643    5.5348    5.5348    5.5348
  -14.2500    7.3797    7.3797    7.3797
  -14.0357    9.2247    9.2247    9.2247
  -13.8214   11.0697   11.0697   11.0697
  -13.6071   12.9148   12.9148   12.9148
  -13.3929   14.7600   14.7600   14.7600
  -13.1786   16.6052   16.6052   16.6052
  -12.9643   18.4505   18.4505   18.4505
  -12.7500   20.2959   20.2959   20.2959
  -12.5357   22.1414   22.1414   22.1414
  -12.3214   23.9869   23.9869   23.9869
  -12.1071   25.8326   25.8326   25.8326
  -11.8929   27.6785   27.6785   27.6785
  -11.6786   29.5244   29.5244   29.5244
  -11.4643   31.3705   31.3705   31.3705
  -11.2500   33.2167   33.2167   33.2167
  -11.0357   35.0630   35.0630   35.0630
  -10.8214   36.9096   36.9096   36.9096
  -10.6071   38.7563   38.7563   38.7563
  -10.3929   40.6032   40.6032   40.6032
  -10.1786   42.4503   42.4503   42.4503
   -9.9643   44.2976   44.2976   44.2976
   -9.7500   46.1450   46.1450   46.1450
   -9.5357   47.9927   47.9927   47.9927
   -9.3214   49.8406   49.8406   49.8406
   -9.1071   51.6888   51.6888   51.6888
   -8.8929   53.5371   53.5371   53.5371
   -8.6786   55.3857   55.3857   55.3857
   -8.4643   57.2345   57.2345   57.2345
   -8.2500   59.0836   59.0836   59.0836
   -8.0357   60.9329   60.9329   60.9329
   -7.8214   62.7824   62.7824   62.7824
   -7.6071   64.6322   64.6322   64.6322
   -7.3929   66.4824   66.4824   66.4824
   -7.1786   68.3328   68.3328   68.3328
   -6.9643   70.1835   70.1835   70.1835
   -6.7500   72.0346   72.0346   72.0346
   -6.5357   73.8860   73.8860   73.8860
   -6.3214   75.7377   75.7377   75.7377
   -6.1071   77.5897   77.5897   77.5898
   -5.8929   79.4421   79.4421   79.4422
   -5.6786   81.2948   81.2948   81.2949
   -5.4643   83.1478   83.1479   83.1481
   -5.2500   85.0012   85.0013   85.0015
   -5.0357   86.8549   86.8550   86.8554
   -4.8214   88.7089   88.7091   88.7097
   -4.6071   90.5631   90.5635   90.5645
   -4.3929   92.4176   92.4182   92.4197
   -4.1786   94.2722   94.2731   94.2755
   -3.9643   96.1269   96.1283   96.1320
   -3.7500   97.9815   97.9837   97.9894
   -3.5357   99.8356   99.8391   99.8480
   -3.3214  101.6889  101.6942  101.7081
   -3.1071  103.5407  103.5490  103.5706
   -2.8929  105.3900  105.4028  105.4364
   -2.6786  107.2351  107.2549  107.3073
   -2.4643  109.0735  109.1041  109.1857
   -2.2500  110.9013  110.9487  111.0759
   -2.0357  112.7128  112.7856  112.9843
   -1.8214  114.4990  114.6101  114.9212
   -1.6071  116.2463  116.4148  116.9033
   -1.3929  117.9348  118.1871  118.9578
   -1.1786  119.5359  119.9065  121.1311
   -0.9643  121.0097  121.5391  123.5047
   -0.7500  122.3041  123.0285  126.2285
   -0.5357  123.3568  124.2864    0.0000
   -0.3214  124.1039  125.2026    0.0000
   -0.1071  124.4927  125.6916    0.0000
    0.1071  124.4927  125.6916    0.0000
    0.3214  124.1039  125.2026    0.0000
    0.5357  123.3568  124.2864    0.0000
    0.7500  122.3041  123.0285  126.2285
    0.9643  121.0097  121.5391  123.5047
    1.1786  119.5359  119.9065  121.1311
    1.3929  117.9348  118.1871  118.9578
    1.6071  116.2462  116.4148  116.9033
    1.8214  114.4990  114.6101  114.9212
    2.0357  112.7128  112.7856  112.9843
    2.2500  110.9013  110.9487  111.0759
    2.4643  109.0735  109.1041  109.1857
    2.6786  107.2350  107.2549  107.3073
    2.8929  105.3900  105.4028  105.4364
    3.1071  103.5407  103.5490  103.5706
    3.3214  101.6889  101.6942  101.7081
    3.5357   99.8356   99.8390   99.8480
    3.7500   97.9815   97.9837   97.9894
    3.9643   96.1269   96.1283   96.1320
    4.1786   94.2722   94.2731   94.2755
    4.3929   92.4176   92.4182   92.4197
    4.6071   90.5631   90.5635   90.5645
    4.8214   88.7088   88.7091   88.7097
    5.0357   86.8549   86.8550   86.8554
    5.2500   85.0012   85.0013   85.0015
    5.4643   83.1478   83.1479   83.1481
    5.6786   81.2948   81.2948   81.2949
    5.8929   79.4421   79.4421   79.4422
    6.1071   77.5897   77.5897   77.5898
    6.3214   75.7377   75.7377   75.7377
    6.5357   73.8860   73.8860   73.8860
    6.7500   72.0346   72.0346   72.0346
    6.9643   70.1835   70.1835   70.1835
    7.1786   68.3328   68.3328   68.3328
    7.3929   66.4824   66.4824   66.4824
    7.6071   64.6322   64.6322   64.6322
    7.8214   62.7824   62.7824   62.7824
    8.0357   60.9329   60.9329   60.9329
    8.2500   59.0836   59.0836   59.0836
    8.4643   57.2345   57.2345   57.2345
    8.6786   55.3857   55.3857   55.3857
    8.8929   53.5371   53.5371   53.5371
    9.1071   51.6888   51.6888   51.6888
    9.3214   49.8406   49.8406   49.8406
    9.5357   47.9927   47.9927   47.9927
    9.7500   46.1450   46.1450   46.1450
    9.9643   44.2976   44.2976   44.2976
   10.1786   42.4503   42.4503   42.4503
   10.3929   40.6032   40.6032   40.6032
   10.6071   38.7563   38.7563   38.7563
   10.8214   36.9096   36.9096   36.9096
   11.0357   35.0630   35.0630   35.0630
   11.2500   33.2167   33.2167   33.2167
   11.4643   31.3705   31.3705   31.3705
   11.6786   29.5244   29.5244   29.5244
   11.8929   27.6785   27.6785   27.6785
   12.1071   25.8326   25.8326   25.8326
   12.3214   23.9869   23.9869   23.9869
   12.5357   22.1414   22.1414   22.1414
   12.7500   20.2959   20.2959   20.2959
   12.9643   18.4505   18.4505   18.4505
   13.1786   16.6052   16.6052   16.6052
   13.3929   14.7600   14.7600   14.7600
   13.6071   12.9148   12.9148   12.9148
   13.8214   11.0697   11.0697   11.0697
   14.0357    9.2247    9.2247    9.2247
   14.2500    7.3797    7.3797    7.3797
   14.4643    5.5348    5.5348    5.5348
   14.6786    3.6898    3.6898    3.6898
   14.8929    1.8449    1.8449    1.8449
