      1       0.0000000         0.0499665        80    80
      2       0.0000013         2.2062663        82    82
      3       0.0000027         2.3924192        83    83
      4       0.0000040         2.3915902        87    86
      5       0.0000053         2.4042896        93    92
      6       0.0000067         2.4396976        96    95
      7       0.0000080         2.4181159       100    98
      8       0.0000093         2.3823943       100    98
      9       0.0000107         2.9383397       106   105
     10       0.0000120         3.2954997       106   106
     11       0.0000133         3.2336554       106   106
     12       0.0000147         3.1739880       106   106
     13       0.0000160         3.1163448       106   106
     14       0.0000173         3.0606755       106   106
     15       0.0000187         3.0069195       106   106
     16       0.0000200         2.9557304       105   106
     17       0.0000213         3.2771834        80    84
     18       0.0000227         3.2116443        80    83
     19       0.0000240         3.1571306        80    83
     20       0.0000253         3.1054452        80    83
     21       0.0000267         3.0563469        80    83
     22       0.0000280         3.0096239        80    83
     23       0.0000293         2.9650887        80    83
     24       0.0000307         2.9225731        80    83
     25       0.0000320         2.8819261        80    83
     26       0.0000333         2.8430116        80    83
     27       0.0000347         2.8057066        80    83
     28       0.0000360         2.7699000        80    83
     29       0.0000373         2.7354907        80    83
     30       0.0000387         2.7023867        80    83
     31       0.0000400         2.6705044        80    83
     32       0.0000413         2.8591436        80    72
     33       0.0000427         2.7759266        80    72
     34       0.0000440         2.6983614        80    72
     35       0.0000453         2.7255066        89    80
     36       0.0000467         2.6545975        89    80
     37       0.0000480         2.5887617        89    80
     38       0.0000493         2.5274824        89    80
     39       0.0000507         2.9822580       106    96
     40       0.0000520         3.8528519       103   100
     41       0.0000533         4.2983910       101   102
     42       0.0000547         4.2370191       101   102
     43       0.0000560         4.1788507       101   102
     44       0.0000573         4.1238478       101   102
     45       0.0000587         4.0716872       101   102
     46       0.0000600         4.0221265       101   102
     47       0.0000613         3.9749425       101   102
     48       0.0000627         3.9299380       101   102
     49       0.0000640         3.8869366       101   102
     50       0.0000653         3.8457809       101   102
     51       0.0000667         3.8063300       101   102
     52       0.0000680         3.7684574       101   102
     53       0.0000693         3.7320491       101   102
     54       0.0000707         3.6970027       101   102
     55       0.0000720         3.7348983        57    64
     56       0.0000733         3.8014145        57    64
     57       0.0000747         3.7252324        57    64
     58       0.0000760         3.6539222        57    64
     59       0.0000773         3.5869739        57    64
     60       0.0000787         3.5239848        57    64
     61       0.0000800         3.4830118       101   102
     62       0.0000813         3.4561487       101   102
     63       0.0000827         3.4300590       101   102
     64       0.0000840         3.4047020       101   102
     65       0.0000853         3.3800399       101   102
     66       0.0000867         3.3560379       101   102
     67       0.0000880         3.3326636       101   102
     68       0.0000893         3.3098871       101   102
     69       0.0000907         3.2876807       101   102
     70       0.0000920         3.5018476       103    92
     71       0.0000933         3.6518567       102    92
     72       0.0000947         4.4886881        97    97
     73       0.0000960         4.4075277        97    97
     74       0.0000973         4.3316103        97    97
     75       0.0000987         4.2607892        97    97
     76       0.0001000         4.1945245        97    97
     77       0.0001013         4.1324027        97    97
     78       0.0001027         4.0740473        97    97
     79       0.0001040         4.0191261        97    97
     80       0.0001053         3.9673437        97    97
     81       0.0001067         3.9184363        97    97
     82       0.0001080         3.8721687        97    97
     83       0.0001093         3.8283299        97    97
     84       0.0001107         3.7867304        97    97
     85       0.0001120         3.7772909        57    73
     86       0.0001133         3.8452068        57    73
     87       0.0001147         3.7704422        57    73
     88       0.0001160         3.7005687        57    73
     89       0.0001173         3.6350763        57    73
     90       0.0001187         3.6577098        74    57
     91       0.0001200         3.6012210        74    57
     92       0.0001213         3.5475304        74    57
     93       0.0001227         3.4965223        74    57
     94       0.0001240         3.4633361        97    97
     95       0.0001253         3.4380034        97    97
     96       0.0001267         3.4136410        97    97
     97       0.0001280         3.3901923        97    97
     98       0.0001293         3.3676052        97    97
     99       0.0001307         3.3755922       106    79
    100       0.0001320         3.6548185       103    83
    101       0.0001333         3.7886807       103    83
    102       0.0001347         3.8924306        97    88
    103       0.0001360         3.8415396        93    92
    104       0.0001373         4.0426846        91    94
    105       0.0001387         3.9782093        91    94
    106       0.0001400         4.0622348        81   103
    107       0.0001413         4.1879316        81   103
    108       0.0001427         4.1134104        81   103
    109       0.0001440         4.0430376        81   103
    110       0.0001453         3.9764333        81   103
    111       0.0001467         3.9132997        81   103
    112       0.0001480         3.8533662        81   103
    113       0.0001493         3.7963912        81   103
    114       0.0001507         3.7421572        81   103
    115       0.0001520         3.9616334        57    81
    116       0.0001533         4.3294348        59    80
