   -7.4000    0.0697    0.0697    0.0697
   -7.2000    0.1398    0.1398    0.1398
   -7.0000    0.2109    0.2109    0.2109
   -6.8000    0.2833    0.2833    0.2833
   -6.6000    0.3576    0.3576    0.3576
   -6.4000    0.4342    0.4342    0.4342
   -6.2000    0.5137    0.5137    0.5137
   -6.0000    0.5966    0.5966    0.5965
   -5.8000    0.6833    0.6833    0.6833
   -5.6000    0.7745    0.7745    0.7745
   -5.4000    0.8709    0.8709    0.8708
   -5.2000    0.9729    0.9729    0.9729
   -5.0000    1.0813    1.0813    1.0813
   -4.8000    1.1968    1.1968    1.1968
   -4.6000    1.3202    1.3202    1.3203
   -4.4000    1.4522    1.4523    1.4525
   -4.2000    1.5937    1.5939    1.5942
   -4.0000    1.7457    1.7460    1.7466
   -3.8000    1.9091    1.9096    1.9106
   -3.6000    2.0849    2.0856    2.0875
   -3.4000    2.2742    2.2754    2.2784
   -3.2000    2.4782    2.4800    2.4848
   -3.0000    2.6978    2.7006    2.7083
   -2.8000    2.9344    2.9387    2.9509
   -2.6000    3.1888    3.1955    3.2147
   -2.4000    3.4620    3.4724    3.5022
   -2.2000    3.7546    3.7704    3.8168
   -2.0000    4.0665    4.0906    4.1627
   -1.8000    4.3971    4.4335    4.5452
   -1.6000    4.7442    4.7989    4.9718
   -1.4000    5.1039    5.1852    5.4531
   -1.2000    5.4696    5.5886    6.0047
   -1.0000    5.8309    6.0016    6.6507
   -0.8000    6.1731    6.4110    7.4294
   -0.6000    6.4766    6.7948    8.4059
   -0.4000    6.7179    7.1195    9.6959
   -0.2000    6.8730    7.3411    0.0000
    0.0000    6.9232    7.4152    0.0000
    0.2000    6.8618    7.3240   11.2386
    0.4000    6.6970    7.0901    9.5524
    0.6000    6.4485    6.7580    8.3049
    0.8000    6.1403    6.3708    7.3492
    1.0000    5.7956    5.9606    6.5838
    1.2000    5.4334    5.5482    5.9474
    1.4000    5.0680    5.1463    5.4030
    1.6000    4.7093    4.7620    4.9274
    1.8000    4.3638    4.3988    4.5055
    2.0000    4.0350    4.0581    4.1269
    2.2000    3.7250    3.7402    3.7844
    2.4000    3.4345    3.4444    3.4727
    2.6000    3.1632    3.1696    3.1877
    2.8000    2.9107    2.9148    2.9263
    3.0000    2.6759    2.6786    2.6858
    3.2000    2.4580    2.4597    2.4642
    3.4000    2.2557    2.2568    2.2595
    3.6000    2.0679    2.0685    2.0702
    3.8000    1.8935    1.8939    1.8948
    4.0000    1.7314    1.7317    1.7322
    4.2000    1.5807    1.5808    1.5811
    4.4000    1.4403    1.4404    1.4405
    4.6000    1.3093    1.3094    1.3094
    4.8000    1.1870    1.1870    1.1870
    5.0000    1.0724    1.0724    1.0724
    5.2000    0.9649    0.9649    0.9648
    5.4000    0.8637    0.8637    0.8636
    5.6000    0.7682    0.7682    0.7681
    5.8000    0.6777    0.6777    0.6776
    6.0000    0.5916    0.5916    0.5916
    6.2000    0.5095    0.5095    0.5094
    6.4000    0.4307    0.4307    0.4306
    6.6000    0.3547    0.3547    0.3546
    6.8000    0.2810    0.2810    0.2810
    7.0000    0.2091    0.2091    0.2091
    7.2000    0.1387    0.1387    0.1387
    7.4000    0.0691    0.0691    0.0691
