 
          Moller measurements: rates/sec and asymmetries
  run    Left   Right Coinc. Accid.    BCM  Clock      Raw.Asymm          Polarization     angl An.Pow Pol.Targ   Polarization L/R    Asym BCM    coil
13465  112222  133886  26789   241.  15644. 101155  -0.0469+/- 0.0007  -0.8199+/- 0.0115    20.5  0.760  0.0803  -0.5317  -0.5624 -0.00002 0.00017-15.9
13466  129983  137765  33866   302.  15594. 101155   0.0478+/- 0.0004   0.8355+/- 0.0074    20.5  0.760  0.0803   0.5315   0.5626  0.00004 0.00011 15.4
13467  152134  134556  41621   350.  15403. 101152  -0.0464+/- 0.0003  -0.8113+/- 0.0055    20.5  0.760  0.0803  -0.5190  -0.5624 -0.00015 0.00015-15.9
13468  161472  139512  46917   386.  15653. 101153   0.0452+/- 0.0003   0.7909+/- 0.0052    20.5  0.760  0.0803   0.5081   0.5539  0.00011 0.00012 15.4
13469  167418  130077  47180   374.  15572. 101155  -0.0457+/- 0.0003  -0.8007+/- 0.0052    20.5  0.760  0.0803  -0.4987  -0.5521 -0.00013 0.00015-15.9
13470  159712  137377  47714   379.  15586. 101157   0.0455+/- 0.0003   0.7959+/- 0.0052    20.5  0.760  0.0803   0.5020   0.5437  0.00016 0.00013 15.4
13471  171385  139456  50347   413.  16310. 101195   0.0079+/- 0.0003   0.1391+/- 0.0050    20.5  0.760  0.0802   0.0893   0.0966  0.00016 0.00018-15.9
13472  168600  142233  50311   415.  16397. 101192  -0.0082+/- 0.0003  -0.1432+/- 0.0051    20.5  0.760  0.0803  -0.0913  -0.1030 -0.00006 0.00019 15.4
13473  172790  141202  50682   422.  16542. 101186   0.0077+/- 0.0003   0.1341+/- 0.0050    20.5  0.760  0.0802   0.0865   0.0936  0.00003 0.00009-15.9
13475  173713  141403  50778   423.  16595. 101173   0.0082+/- 0.0003   0.1435+/- 0.0050    20.5  0.760  0.0802   0.0900   0.0990 -0.00003 0.00009-15.9
13476  157058  132048  47021   357.  15064. 101162   0.0030+/- 0.0003   0.0519+/- 0.0052    20.5  0.760  0.0803   0.0318   0.0399 -0.00019 0.00017 15.4
13477  160193  130916  47130   361.  15217. 101162  -0.0034+/- 0.0003  -0.0597+/- 0.0052    20.5  0.760  0.0802  -0.0353  -0.0411 -0.00013 0.00010-15.9
13478  160259  134724  47808   370.  15469. 101157   0.0030+/- 0.0004   0.0529+/- 0.0066    20.5  0.760  0.0803   0.0329   0.0430 -0.00008 0.00018 15.4
13479  168580  137204  49560   398.  15984. 101156  -0.0030+/- 0.0002  -0.0518+/- 0.0044    20.5  0.760  0.0802  -0.0338  -0.0434 -0.00010 0.00010-15.9
13480  159339  133215  47728   367.  15173. 101176   0.0512+/- 0.0003   0.8966+/- 0.0051    20.5  0.760  0.0803   0.5659   0.6144 -0.00005 0.00008 15.4
13481  160401  129518  47117   361.  15061. 101187  -0.0511+/- 0.0003  -0.8959+/- 0.0052    20.5  0.760  0.0802  -0.5628  -0.6186 -0.00011 0.00015-15.9
13482  157197  130824  46745   358.  14960. 101192   0.0511+/- 0.0003   0.8938+/- 0.0052    20.5  0.760  0.0803   0.5646   0.6186  0.00004 0.00009 15.4
13483  158759  127909  46379   352.  14912. 101197  -0.0509+/- 0.0003  -0.8919+/- 0.0053    20.5  0.760  0.0802  -0.5597  -0.6216 -0.00015 0.00016-15.9
13484  197970  166996  59814   570.  14711. 101193   0.0468+/- 0.0003   0.8765+/- 0.0049    20.5  0.760  0.0750   0.5541   0.6098  0.00011 0.00011 15.4
13485  199915  161642  59026   557.  14576. 101190  -0.0473+/- 0.0003  -0.8834+/- 0.0050    20.5  0.760  0.0753  -0.5578  -0.6136 -0.00006 0.00019-15.9
13486  189827  160689  57285   525.  14102. 101186   0.0469+/- 0.0003   0.8785+/- 0.0051    20.5  0.760  0.0750   0.5629   0.6085 -0.00005 0.00018 15.4
13487  192112  154922  56531   512.  13963. 101184  -0.0470+/- 0.0003  -0.8780+/- 0.0051    20.5  0.760  0.0753  -0.5565  -0.6183  0.00031 0.00023-15.9
13488  235386  197042  70193   801.  10486. 101177   0.0479+/- 0.0002   0.8922+/- 0.0046    20.5  0.760  0.0755   0.5612   0.6181 -0.00006 0.00013 15.4
13489  291391  232851  86218  1166.  12811. 101172  -0.0480+/- 0.0002  -0.8906+/- 0.0042    20.5  0.760  0.0757  -0.5572  -0.6175  0.00011 0.00068-15.9
13490  217196  180840  63119   677.   9277. 101171   0.0472+/- 0.0003   0.8786+/- 0.0048    20.5  0.760  0.0755   0.5377   0.5757  0.00003 0.00011 15.4
13491  219174  175396  62968   661.   9282. 101172  -0.0473+/- 0.0003  -0.8778+/- 0.0048    20.5  0.760  0.0757  -0.5361  -0.5862 -0.00006 0.00013-15.9
13492  210010  185595  63266   674.   9270. 101165   0.0474+/- 0.0003   0.8818+/- 0.0048    20.5  0.760  0.0755   0.5490   0.5750  0.00010 0.00009 15.4
13493  212052  180454  63188   659.   9263. 101161  -0.0476+/- 0.0003  -0.8838+/- 0.0048    20.5  0.760  0.0757  -0.5514  -0.5886  0.00019 0.00013-15.9
13494  281673  245283  83964  1183.   5877. 101161   0.0521+/- 0.0002   0.8920+/- 0.0038    20.5  0.760  0.0820   0.5495   0.5848  0.00009 0.00006 15.4
13495  287051  240223  83996  1177.   5880. 101161  -0.0520+/- 0.0002  -0.8899+/- 0.0038    20.5  0.760  0.0821  -0.5436  -0.5905  0.00003 0.00006-15.9
13496  280733  244909  83722  1176.   5867. 101160   0.0519+/- 0.0002   0.8887+/- 0.0038    20.5  0.760  0.0820   0.5504   0.5872  0.00007 0.00005 15.4
13497  284807  238169  83219  1161.   5835. 101159  -0.0518+/- 0.0002  -0.8864+/- 0.0039    20.5  0.760  0.0821  -0.5447  -0.5853 -0.00010 0.00011-15.9
