   -0.1987    0.0002    0.0123    0.0450
   -0.1962    0.0002    0.0132    0.0484
   -0.1937    0.0002    0.0145    0.0533
   -0.1912    0.0003    0.0162    0.0598
   -0.1887    0.0003    0.0183    0.0679
   -0.1862    0.0003    0.0209    0.0779
   -0.1837    0.0004    0.0241    0.0900
   -0.1812    0.0004    0.0278    0.1045
   -0.1787    0.0005    0.0322    0.1216
   -0.1762    0.0005    0.0374    0.1417
   -0.1737    0.0006    0.0434    0.1652
   -0.1712    0.0007    0.0503    0.1926
   -0.1687    0.0008    0.0583    0.2243
   -0.1662    0.0009    0.0676    0.2609
   -0.1637    0.0010    0.0781    0.3031
   -0.1612    0.0011    0.0901    0.3515
   -0.1587    0.0013    0.1038    0.4070
   -0.1562    0.0014    0.1194    0.4704
   -0.1537    0.0016    0.1370    0.5427
   -0.1512    0.0018    0.1569    0.6250
   -0.1487    0.0021    0.1794    0.7184
   -0.1462    0.0023    0.2046    0.8242
   -0.1437    0.0026    0.2329    0.9438
   -0.1412    0.0029    0.2645    1.0788
   -0.1387    0.0032    0.2997    1.2307
   -0.1362    0.0036    0.3390    1.4014
   -0.1337    0.0039    0.3825    1.5928
   -0.1312    0.0044    0.4308    1.8071
   -0.1287    0.0048    0.4840    2.0464
   -0.1262    0.0053    0.5427    2.3133
   -0.1237    0.0058    0.6072    2.6102
   -0.1212    0.0064    0.6779    2.9400
   -0.1187    0.0070    0.7551    3.3057
   -0.1162    0.0076    0.8393    3.7102
   -0.1137    0.0083    0.9309    4.1570
   -0.1112    0.0090    1.0301    4.6494
   -0.1087    0.0098    1.1373    5.1910
   -0.1062    0.0106    1.2528    5.7858
   -0.1037    0.0114    1.3769    6.4378
   -0.1012    0.0123    1.5096    7.1514
   -0.0987    0.0132    1.6510    7.9316
   -0.0962    0.0142    1.8012    8.7841
   -0.0937    0.0152    1.9601    9.7151
   -0.0912    0.0162    2.1273   10.7320
   -0.0887    0.0172    2.3026   11.8424
   -0.0862    0.0183    2.4854   13.0535
   -0.0837    0.0194    2.6751   14.3711
   -0.0812    0.0205    2.8711   15.7973
   -0.0787    0.0216    3.0722   17.3291
   -0.0762    0.0227    3.2777   18.9559
   -0.0737    0.0238    3.4864   20.6591
   -0.0712    0.0250    3.6971   22.4128
   -0.0687    0.0261    3.9087   24.1855
   -0.0662    0.0272    4.1199   25.9438
   -0.0637    0.0284    4.3295   27.6564
   -0.0612    0.0295    4.5363   29.2972
   -0.0587    0.0306    4.7392   30.8476
   -0.0562    0.0317    4.9371   32.2971
   -0.0537    0.0328    5.1292   33.6424
   -0.0512    0.0338    5.3146   34.8850
   -0.0487    0.0348    5.4925   36.0300
   -0.0462    0.0358    5.6624   37.0837
   -0.0437    0.0367    5.8239   38.0528
   -0.0412    0.0377    5.9765   38.9433
   -0.0387    0.0385    6.1200   39.7602
   -0.0362    0.0393    6.2542   40.5078
   -0.0337    0.0401    6.3791   41.1900
   -0.0312    0.0408    6.4946   41.8123
   -0.0287    0.0415    6.6007   42.3827
   -0.0262    0.0421    6.6975   42.9108
