   -0.1987    0.0009    0.0121    0.0345
   -0.1962    0.0009    0.0127    0.0364
   -0.1937    0.0010    0.0135    0.0386
   -0.1912    0.0010    0.0144    0.0412
   -0.1887    0.0011    0.0154    0.0441
   -0.1862    0.0011    0.0165    0.0474
   -0.1837    0.0012    0.0178    0.0511
   -0.1812    0.0013    0.0192    0.0552
   -0.1787    0.0014    0.0208    0.0598
   -0.1762    0.0015    0.0225    0.0648
   -0.1737    0.0016    0.0244    0.0703
   -0.1712    0.0018    0.0265    0.0763
   -0.1687    0.0019    0.0287    0.0828
   -0.1662    0.0020    0.0312    0.0898
   -0.1637    0.0022    0.0338    0.0975
   -0.1612    0.0024    0.0367    0.1058
   -0.1587    0.0026    0.0398    0.1146
   -0.1562    0.0028    0.0431    0.1242
   -0.1537    0.0030    0.0466    0.1344
   -0.1512    0.0033    0.0504    0.1454
   -0.1487    0.0035    0.0545    0.1570
   -0.1462    0.0038    0.0588    0.1695
   -0.1437    0.0041    0.0634    0.1827
   -0.1412    0.0044    0.0682    0.1967
   -0.1387    0.0047    0.0734    0.2116
   -0.1362    0.0050    0.0788    0.2273
   -0.1337    0.0054    0.0846    0.2439
   -0.1312    0.0058    0.0906    0.2615
   -0.1287    0.0062    0.0970    0.2800
   -0.1262    0.0066    0.1036    0.2994
   -0.1237    0.0071    0.1106    0.3199
   -0.1212    0.0075    0.1180    0.3414
   -0.1187    0.0080    0.1256    0.3640
   -0.1162    0.0085    0.1335    0.3878
   -0.1137    0.0090    0.1418    0.4129
   -0.1112    0.0096    0.1504    0.4393
   -0.1087    0.0102    0.1593    0.4672
   -0.1062    0.0108    0.1685    0.4968
   -0.1037    0.0114    0.1780    0.5282
   -0.1012    0.0121    0.1878    0.5619
   -0.0987    0.0128    0.1979    0.5981
   -0.0962    0.0135    0.2083    0.6373
   -0.0937    0.0142    0.2189    0.6800
   -0.0912    0.0149    0.2297    0.7269
   -0.0887    0.0156    0.2408    0.7787
   -0.0862    0.0163    0.2521    0.8365
   -0.0837    0.0170    0.2636    0.9013
   -0.0812    0.0178    0.2753    0.9745
   -0.0787    0.0185    0.2871    1.0574
   -0.0762    0.0192    0.2990    1.1517
   -0.0737    0.0200    0.3111    1.2592
   -0.0712    0.0207    0.3232    1.3818
   -0.0687    0.0215    0.3354    1.5217
   -0.0662    0.0222    0.3476    1.6808
   -0.0637    0.0230    0.3598    1.8615
   -0.0612    0.0237    0.3720    2.0658
   -0.0587    0.0245    0.3841    2.2956
   -0.0562    0.0252    0.3962    2.5527
   -0.0537    0.0259    0.4081    2.8386
   -0.0512    0.0266    0.4198    3.1541
   -0.0487    0.0273    0.4314    3.4996
   -0.0462    0.0280    0.4428    3.8748
   -0.0437    0.0286    0.4539    4.2787
   -0.0412    0.0292    0.4647    4.7092
   -0.0387    0.0298    0.4751    5.1635
   -0.0362    0.0304    0.4852    5.6376
   -0.0337    0.0309    0.4948    6.1269
   -0.0312    0.0314    0.5039    6.6254
   -0.0287    0.0319    0.5126    7.1265
   -0.0262    0.0323    0.5207    7.6230
   -0.0237    0.0327    0.5281    8.1068
   -0.0212    0.0331    0.5350    8.5697
   -0.0187    0.0334    0.5411    9.0032
   -0.0162    0.0337    0.5465    9.3991
   -0.0137    0.0340    0.5511    9.7495
   -0.0112    0.0342    0.5550   10.0471
   -0.0087    0.0343    0.5580   10.2856
   -0.0062    0.0344    0.5601   10.4599
   -0.0037    0.0345    0.5615   10.5660
   -0.0012    0.0345    0.5619   10.6017
    0.0013    0.0345    0.5615   10.5660
    0.0038    0.0344    0.5601   10.4599
