   -7.4000    0.0003    0.0003    0.0003
   -7.2000    0.0005    0.0005    0.0005
   -7.0000    0.0009    0.0009    0.0009
   -6.8000    0.0013    0.0013    0.0013
   -6.6000    0.0019    0.0019    0.0019
   -6.4000    0.0027    0.0027    0.0027
   -6.2000    0.0037    0.0037    0.0037
   -6.0000    0.0050    0.0050    0.0050
   -5.8000    0.0068    0.0068    0.0068
   -5.6000    0.0092    0.0092    0.0092
   -5.4000    0.0122    0.0122    0.0122
   -5.2000    0.0161    0.0161    0.0161
   -5.0000    0.0212    0.0212    0.0212
   -4.8000    0.0276    0.0276    0.0276
   -4.6000    0.0357    0.0357    0.0358
   -4.4000    0.0459    0.0460    0.0460
   -4.2000    0.0586    0.0587    0.0588
   -4.0000    0.0743    0.0744    0.0746
   -3.8000    0.0935    0.0937    0.0941
   -3.6000    0.1169    0.1172    0.1179
   -3.4000    0.1452    0.1456    0.1468
   -3.2000    0.1790    0.1797    0.1815
   -3.0000    0.2193    0.2203    0.2232
   -2.8000    0.2666    0.2683    0.2728
   -2.6000    0.3219    0.3245    0.3316
   -2.4000    0.3859    0.3898    0.4008
   -2.2000    0.4591    0.4650    0.4822
   -2.0000    0.5419    0.5509    0.5774
   -1.8000    0.6343    0.6480    0.6888
   -1.6000    0.7358    0.7563    0.8191
   -1.4000    0.8451    0.8754    0.9721
   -1.2000    0.9596    1.0041    1.1532
   -1.0000    1.0756    1.1394    1.3698
   -0.8000    1.1873    1.2762    1.6339
   -0.6000    1.2872    1.4052    0.0000
   -0.4000    1.3669    1.5125    0.0000
   -0.2000    1.4179    1.5848    0.0000
    0.0000    1.4340    1.6085    0.0000
    0.2000    1.4131    1.5785    0.0000
    0.4000    1.3578    1.5010    0.0000
    0.6000    1.2747    1.3884    1.9207
    0.8000    1.1725    1.2572    1.5974
    1.0000    1.0597    1.1203    1.3392
    1.2000    0.9436    0.9857    1.1273
    1.4000    0.8296    0.8584    0.9501
    1.6000    0.7214    0.7407    0.8003
    1.8000    0.6211    0.6340    0.6727
    2.0000    0.5300    0.5386    0.5636
    2.2000    0.4485    0.4542    0.4704
    2.4000    0.3766    0.3804    0.3908
    2.6000    0.3139    0.3163    0.3230
    2.8000    0.2597    0.2613    0.2656
    3.0000    0.2134    0.2144    0.2171
    3.2000    0.1741    0.1748    0.1765
    3.4000    0.1411    0.1415    0.1425
    3.6000    0.1135    0.1138    0.1144
    3.8000    0.0907    0.0909    0.0913
    4.0000    0.0720    0.0721    0.0723
    4.2000    0.0567    0.0568    0.0569
    4.4000    0.0444    0.0444    0.0445
    4.6000    0.0345    0.0345    0.0346
    4.8000    0.0266    0.0267    0.0267
    5.0000    0.0204    0.0204    0.0204
    5.2000    0.0155    0.0155    0.0155
    5.4000    0.0117    0.0117    0.0117
    5.6000    0.0088    0.0088    0.0088
    5.8000    0.0066    0.0066    0.0066
    6.0000    0.0048    0.0048    0.0048
    6.2000    0.0035    0.0035    0.0035
    6.4000    0.0026    0.0026    0.0026
    6.6000    0.0018    0.0018    0.0018
    6.8000    0.0013    0.0013    0.0013
    7.0000    0.0009    0.0009    0.0009
    7.2000    0.0005    0.0005    0.0005
    7.4000    0.0002    0.0002    0.0002
