      1       0.0000000         0.0499665        80    80
      2       0.0000013         3.2610025        80    80
      3       0.0000027         5.0665689        81    81
      4       0.0000040         5.3535845        82    82
      5       0.0000053         5.3641538        83    83
      6       0.0000067         5.2333714        83    83
      7       0.0000080         5.3199386        87    86
      8       0.0000093         5.4777616        88    87
      9       0.0000107         5.6726701        91    90
     10       0.0000120         8.1053110        90    90
     11       0.0000133         9.2852126        90    90
     12       0.0000147         9.0944977        90    90
     13       0.0000160         9.0667627        88    88
     14       0.0000173         8.9104498        88    88
     15       0.0000187         8.7611360        88    88
     16       0.0000200         8.7991708        82    83
     17       0.0000213         9.4388588        81    82
     18       0.0000227         9.6442207        80    81
     19       0.0000240         9.4370909        80    81
     20       0.0000253         9.2209039        80    81
     21       0.0000267         9.0172279        80    81
     22       0.0000280         8.8250062        80    81
     23       0.0000293         8.6432534        80    81
     24       0.0000307         8.4711008        80    81
     25       0.0000320         8.3077740        80    81
     26       0.0000333         8.1525804        80    81
     27       0.0000347         8.0157373        81    82
     28       0.0000360         7.8967470        81    82
     29       0.0000373         7.7822590        81    82
     30       0.0000387         7.6720048        81    82
     31       0.0000400         7.5657377        81    82
     32       0.0000413         7.4684763        81    82
     33       0.0000427         8.2049503        81    79
     34       0.0000440         8.8380139        82    80
     35       0.0000453         9.1151241        83    80
     36       0.0000467         8.9899267        83    80
     37       0.0000480         8.8569536        83    80
     38       0.0000493         8.7486754        82    80
     39       0.0000507         8.6767167        82    80
     40       0.0000520        10.4291815        90    88
     41       0.0000533        11.4680471        89    89
     42       0.0000547        11.4876960        89    89
     43       0.0000560        11.3298142        89    89
     44       0.0000573        11.1698872        89    89
     45       0.0000587        11.0186600        89    89
     46       0.0000600        10.8751583        89    89
     47       0.0000613        10.7386237        89    89
     48       0.0000627        10.6083914        89    89
     49       0.0000640        10.4838806        89    89
     50       0.0000653        10.3645824        89    89
     51       0.0000667        10.2500496        89    89
     52       0.0000680        10.1398881        89    89
     53       0.0000693        10.0337494        89    89
     54       0.0000707         9.9313247        89    89
     55       0.0000720         9.8323396        89    89
     56       0.0000733         9.9014110        71    73
     57       0.0000747        10.1624466        72    72
     58       0.0000760        10.1028938        73    71
     59       0.0000773         9.9677969        73    71
     60       0.0000787         9.8203567        73    71
     61       0.0000800         9.6821616        73    71
     62       0.0000813         9.5561675        72    72
     63       0.0000827         9.4430859        72    72
     64       0.0000840         9.3357099        72    72
     65       0.0000853         9.2335551        72    72
     66       0.0000867         9.1361897        72    72
     67       0.0000880         9.0432271        72    72
