 
          Moller measurements: rates/sec and asymmetries
  run    Left   Right Coinc. Accid.    BCM  Clock      Raw.Asymm          Polarization     angl An.Pow Pol.Targ   Polarization L/R
 5743       0       0      0     0.      0.      0   0.0000+/- 0.0000   0.0000+/- 0.0000     0.0  0.000  0.0000   0.0000   0.0000  0.00000 0.00000  0.0
 5756       0       0      0     0.      0.      0   0.0000+/- 0.0000   0.0000+/- 0.0000     0.0  0.000  0.0000   0.0000   0.0000  0.00000 0.00000  0.0
 5770       0       0      0     0.      0.      0   0.0000+/- 0.0000   0.0000+/- 0.0000     0.0  0.000  0.0000   0.0000   0.0000  0.00000 0.00000  0.0
 5772       0       0      0     0.      0.      0   0.0000+/- 0.0000   0.0000+/- 0.0000     0.0  0.000  0.0000   0.0000   0.0000  0.00000 0.00000  0.0
